2024-06-18 22:28:49,562 INFO    StreamThr :247308 [internal.py:wandb_internal():86] W&B internal server running at pid: 247308, started at: 2024-06-18 22:28:49.562199
2024-06-18 22:28:51,766 DEBUG   SenderThread:247308 [sender.py:send_request():406] send_request: python_packages
2024-06-18 22:28:51,766 DEBUG   SenderThread:247308 [sender.py:send_request():406] send_request: stop_status
2024-06-18 22:28:51,772 DEBUG   HandlerThread:247308 [handler.py:handle_request():146] handle_request: internal_messages
2024-06-18 22:28:51,826 INFO    Thread-12 :247308 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/paperspace/unsloth/unsloth/wandb/run-20240618_222849-1k9glhs3/files/conda-environment.yaml
2024-06-18 22:28:51,826 INFO    Thread-12 :247308 [dir_watcher.py:_on_file_created():271] file/dir created: /home/paperspace/unsloth/unsloth/wandb/run-20240618_222849-1k9glhs3/files/wandb-metadata.json
2024-06-18 22:28:51,826 INFO    Thread-12 :247308 [dir_watcher.py:_on_file_created():271] file/dir created: /home/paperspace/unsloth/unsloth/wandb/run-20240618_222849-1k9glhs3/files/requirements.txt
2024-06-18 22:28:51,836 DEBUG   SenderThread:247308 [sender.py:send():379] send: telemetry
2024-06-18 22:28:51,837 DEBUG   SenderThread:247308 [sender.py:send():379] send: exit
2024-06-18 22:28:51,837 INFO    SenderThread:247308 [sender.py:send_exit():586] handling exit code: 1
2024-06-18 22:28:51,838 INFO    SenderThread:247308 [sender.py:send_exit():588] handling runtime: 1
2024-06-18 22:28:51,839 INFO    SenderThread:247308 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-06-18 22:28:51,839 INFO    SenderThread:247308 [sender.py:send_exit():594] send defer
2024-06-18 22:28:51,839 DEBUG   HandlerThread:247308 [handler.py:handle_request():146] handle_request: defer
2024-06-18 22:28:51,839 INFO    HandlerThread:247308 [handler.py:handle_request_defer():172] handle defer: 0
2024-06-18 22:28:51,839 DEBUG   SenderThread:247308 [sender.py:send_request():406] send_request: defer
2024-06-18 22:28:51,839 INFO    SenderThread:247308 [sender.py:send_request_defer():610] handle sender defer: 0
2024-06-18 22:28:51,840 INFO    SenderThread:247308 [sender.py:transition_state():614] send defer: 1
2024-06-18 22:28:51,840 DEBUG   HandlerThread:247308 [handler.py:handle_request():146] handle_request: defer
2024-06-18 22:28:51,840 INFO    HandlerThread:247308 [handler.py:handle_request_defer():172] handle defer: 1
2024-06-18 22:28:51,840 DEBUG   SenderThread:247308 [sender.py:send_request():406] send_request: defer
2024-06-18 22:28:51,840 INFO    SenderThread:247308 [sender.py:send_request_defer():610] handle sender defer: 1
2024-06-18 22:28:51,840 INFO    SenderThread:247308 [sender.py:transition_state():614] send defer: 2
2024-06-18 22:28:51,840 DEBUG   HandlerThread:247308 [handler.py:handle_request():146] handle_request: defer
2024-06-18 22:28:51,840 INFO    HandlerThread:247308 [handler.py:handle_request_defer():172] handle defer: 2
2024-06-18 22:28:51,840 INFO    HandlerThread:247308 [system_monitor.py:finish():203] Stopping system monitor
2024-06-18 22:28:51,840 DEBUG   SystemMonitor:247308 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-06-18 22:28:51,840 DEBUG   SystemMonitor:247308 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-06-18 22:28:51,840 DEBUG   SystemMonitor:247308 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-06-18 22:28:51,841 INFO    HandlerThread:247308 [interfaces.py:finish():202] Joined cpu monitor
2024-06-18 22:28:51,841 INFO    HandlerThread:247308 [interfaces.py:finish():202] Joined disk monitor
2024-06-18 22:28:51,870 INFO    HandlerThread:247308 [interfaces.py:finish():202] Joined gpu monitor
2024-06-18 22:28:51,870 INFO    HandlerThread:247308 [interfaces.py:finish():202] Joined memory monitor
2024-06-18 22:28:51,870 INFO    HandlerThread:247308 [interfaces.py:finish():202] Joined network monitor
2024-06-18 22:28:51,870 DEBUG   SenderThread:247308 [sender.py:send_request():406] send_request: defer
2024-06-18 22:28:51,870 INFO    SenderThread:247308 [sender.py:send_request_defer():610] handle sender defer: 2
2024-06-18 22:28:51,870 INFO    SenderThread:247308 [sender.py:transition_state():614] send defer: 3
2024-06-18 22:28:51,870 DEBUG   HandlerThread:247308 [handler.py:handle_request():146] handle_request: defer
2024-06-18 22:28:51,870 INFO    HandlerThread:247308 [handler.py:handle_request_defer():172] handle defer: 3
2024-06-18 22:28:51,871 DEBUG   SenderThread:247308 [sender.py:send_request():406] send_request: defer
2024-06-18 22:28:51,871 INFO    SenderThread:247308 [sender.py:send_request_defer():610] handle sender defer: 3
2024-06-18 22:28:51,871 INFO    SenderThread:247308 [sender.py:transition_state():614] send defer: 4
2024-06-18 22:28:51,871 DEBUG   HandlerThread:247308 [handler.py:handle_request():146] handle_request: defer
2024-06-18 22:28:51,871 INFO    HandlerThread:247308 [handler.py:handle_request_defer():172] handle defer: 4
2024-06-18 22:28:51,871 DEBUG   SenderThread:247308 [sender.py:send_request():406] send_request: defer
2024-06-18 22:28:51,871 INFO    SenderThread:247308 [sender.py:send_request_defer():610] handle sender defer: 4
2024-06-18 22:28:51,871 INFO    SenderThread:247308 [sender.py:transition_state():614] send defer: 5
2024-06-18 22:28:51,871 DEBUG   HandlerThread:247308 [handler.py:handle_request():146] handle_request: defer
2024-06-18 22:28:51,871 INFO    HandlerThread:247308 [handler.py:handle_request_defer():172] handle defer: 5
2024-06-18 22:28:51,871 DEBUG   SenderThread:247308 [sender.py:send():379] send: summary
2024-06-18 22:28:51,871 INFO    SenderThread:247308 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-06-18 22:28:51,872 DEBUG   SenderThread:247308 [sender.py:send_request():406] send_request: defer
2024-06-18 22:28:51,872 INFO    SenderThread:247308 [sender.py:send_request_defer():610] handle sender defer: 5
2024-06-18 22:28:51,872 INFO    SenderThread:247308 [sender.py:transition_state():614] send defer: 6
2024-06-18 22:28:51,872 DEBUG   HandlerThread:247308 [handler.py:handle_request():146] handle_request: defer
2024-06-18 22:28:51,872 INFO    HandlerThread:247308 [handler.py:handle_request_defer():172] handle defer: 6
2024-06-18 22:28:51,872 DEBUG   SenderThread:247308 [sender.py:send_request():406] send_request: defer
2024-06-18 22:28:51,872 INFO    SenderThread:247308 [sender.py:send_request_defer():610] handle sender defer: 6
2024-06-18 22:28:51,875 DEBUG   HandlerThread:247308 [handler.py:handle_request():146] handle_request: status_report
2024-06-18 22:28:51,935 INFO    SenderThread:247308 [sender.py:transition_state():614] send defer: 7
2024-06-18 22:28:51,935 DEBUG   HandlerThread:247308 [handler.py:handle_request():146] handle_request: defer
2024-06-18 22:28:51,935 INFO    HandlerThread:247308 [handler.py:handle_request_defer():172] handle defer: 7
2024-06-18 22:28:51,935 DEBUG   SenderThread:247308 [sender.py:send_request():406] send_request: defer
2024-06-18 22:28:51,935 INFO    SenderThread:247308 [sender.py:send_request_defer():610] handle sender defer: 7
2024-06-18 22:28:52,039 INFO    wandb-upload_0:247308 [upload_job.py:push():131] Uploaded file /tmp/tmpq3h1_76cwandb/hhk82jui-wandb-metadata.json
2024-06-18 22:28:52,816 DEBUG   HandlerThread:247308 [handler.py:handle_request():146] handle_request: poll_exit
2024-06-18 22:28:52,826 INFO    Thread-12 :247308 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/paperspace/unsloth/unsloth/wandb/run-20240618_222849-1k9glhs3/files/config.yaml
2024-06-18 22:28:52,826 INFO    Thread-12 :247308 [dir_watcher.py:_on_file_created():271] file/dir created: /home/paperspace/unsloth/unsloth/wandb/run-20240618_222849-1k9glhs3/files/wandb-summary.json
2024-06-18 22:28:52,827 INFO    Thread-12 :247308 [dir_watcher.py:_on_file_created():271] file/dir created: /home/paperspace/unsloth/unsloth/wandb/run-20240618_222849-1k9glhs3/files/output.log
2024-06-18 22:28:53,842 INFO    SenderThread:247308 [sender.py:transition_state():614] send defer: 8
2024-06-18 22:28:53,842 DEBUG   SenderThread:247308 [sender.py:send_request():406] send_request: poll_exit
2024-06-18 22:28:53,842 DEBUG   HandlerThread:247308 [handler.py:handle_request():146] handle_request: defer
2024-06-18 22:28:53,842 INFO    HandlerThread:247308 [handler.py:handle_request_defer():172] handle defer: 8
2024-06-18 22:28:53,843 DEBUG   SenderThread:247308 [sender.py:send_request():406] send_request: defer
2024-06-18 22:28:53,843 INFO    SenderThread:247308 [sender.py:send_request_defer():610] handle sender defer: 8
2024-06-18 22:28:53,843 INFO    SenderThread:247308 [job_builder.py:build():318] Attempting to build job artifact
2024-06-18 22:28:53,843 INFO    SenderThread:247308 [job_builder.py:_get_source_type():455] is repo sourced job
2024-06-18 22:28:53,866 INFO    SenderThread:247308 [job_builder.py:build():431] adding wandb-job metadata file
2024-06-18 22:28:53,870 INFO    SenderThread:247308 [sender.py:transition_state():614] send defer: 9
2024-06-18 22:28:53,870 DEBUG   HandlerThread:247308 [handler.py:handle_request():146] handle_request: defer
2024-06-18 22:28:53,870 INFO    HandlerThread:247308 [handler.py:handle_request_defer():172] handle defer: 9
2024-06-18 22:28:53,870 DEBUG   SenderThread:247308 [sender.py:send():379] send: artifact
2024-06-18 22:28:54,358 INFO    wandb-upload_1:247308 [upload_job.py:push():89] Uploaded file /tmp/tmpwzwfqadf/wandb-job.json
2024-06-18 22:28:54,369 INFO    wandb-upload_0:247308 [upload_job.py:push():89] Uploaded file /home/paperspace/.local/share/wandb/artifacts/staging/tmpjbuo6f5e
2024-06-18 22:28:54,817 DEBUG   HandlerThread:247308 [handler.py:handle_request():146] handle_request: poll_exit
2024-06-18 22:28:54,827 INFO    Thread-12 :247308 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/paperspace/unsloth/unsloth/wandb/run-20240618_222849-1k9glhs3/files/output.log
2024-06-18 22:28:54,932 INFO    SenderThread:247308 [sender.py:send_artifact():1468] sent artifact job-https___github.com_Trainy-ai_unsloth.git_unsloth_trainer.py - {'id': 'QXJ0aWZhY3Q6ODk2ODA4MDM1', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjIwODY1Mzk0Mw==', 'latestArtifact': None}}
2024-06-18 22:28:54,932 DEBUG   SenderThread:247308 [sender.py:send_request():406] send_request: defer
2024-06-18 22:28:54,932 INFO    SenderThread:247308 [sender.py:send_request_defer():610] handle sender defer: 9
2024-06-18 22:28:54,932 INFO    SenderThread:247308 [dir_watcher.py:finish():358] shutting down directory watcher
2024-06-18 22:28:55,827 INFO    SenderThread:247308 [dir_watcher.py:finish():388] scan: /home/paperspace/unsloth/unsloth/wandb/run-20240618_222849-1k9glhs3/files
2024-06-18 22:28:55,828 INFO    SenderThread:247308 [dir_watcher.py:finish():402] scan save: /home/paperspace/unsloth/unsloth/wandb/run-20240618_222849-1k9glhs3/files/config.yaml config.yaml
2024-06-18 22:28:55,828 INFO    SenderThread:247308 [dir_watcher.py:finish():402] scan save: /home/paperspace/unsloth/unsloth/wandb/run-20240618_222849-1k9glhs3/files/wandb-summary.json wandb-summary.json
2024-06-18 22:28:55,828 INFO    SenderThread:247308 [dir_watcher.py:finish():402] scan save: /home/paperspace/unsloth/unsloth/wandb/run-20240618_222849-1k9glhs3/files/wandb-metadata.json wandb-metadata.json
2024-06-18 22:28:55,828 INFO    SenderThread:247308 [dir_watcher.py:finish():402] scan save: /home/paperspace/unsloth/unsloth/wandb/run-20240618_222849-1k9glhs3/files/requirements.txt requirements.txt
2024-06-18 22:28:55,828 INFO    SenderThread:247308 [dir_watcher.py:finish():402] scan save: /home/paperspace/unsloth/unsloth/wandb/run-20240618_222849-1k9glhs3/files/conda-environment.yaml conda-environment.yaml
2024-06-18 22:28:55,828 INFO    SenderThread:247308 [dir_watcher.py:finish():402] scan save: /home/paperspace/unsloth/unsloth/wandb/run-20240618_222849-1k9glhs3/files/output.log output.log
2024-06-18 22:28:55,828 INFO    SenderThread:247308 [sender.py:transition_state():614] send defer: 10
2024-06-18 22:28:55,829 DEBUG   SenderThread:247308 [sender.py:send_request():406] send_request: poll_exit
2024-06-18 22:28:55,829 DEBUG   HandlerThread:247308 [handler.py:handle_request():146] handle_request: defer
2024-06-18 22:28:55,829 INFO    HandlerThread:247308 [handler.py:handle_request_defer():172] handle defer: 10
2024-06-18 22:28:55,831 DEBUG   SenderThread:247308 [sender.py:send_request():406] send_request: defer
2024-06-18 22:28:55,831 INFO    SenderThread:247308 [sender.py:send_request_defer():610] handle sender defer: 10
2024-06-18 22:28:55,831 INFO    SenderThread:247308 [file_pusher.py:finish():172] shutting down file pusher
2024-06-18 22:28:56,019 INFO    wandb-upload_0:247308 [upload_job.py:push():131] Uploaded file /home/paperspace/unsloth/unsloth/wandb/run-20240618_222849-1k9glhs3/files/wandb-summary.json
2024-06-18 22:28:56,021 INFO    wandb-upload_1:247308 [upload_job.py:push():131] Uploaded file /home/paperspace/unsloth/unsloth/wandb/run-20240618_222849-1k9glhs3/files/config.yaml
2024-06-18 22:28:56,035 INFO    wandb-upload_2:247308 [upload_job.py:push():131] Uploaded file /home/paperspace/unsloth/unsloth/wandb/run-20240618_222849-1k9glhs3/files/requirements.txt
2024-06-18 22:28:56,036 INFO    wandb-upload_4:247308 [upload_job.py:push():131] Uploaded file /home/paperspace/unsloth/unsloth/wandb/run-20240618_222849-1k9glhs3/files/output.log
2024-06-18 22:28:56,037 INFO    wandb-upload_3:247308 [upload_job.py:push():131] Uploaded file /home/paperspace/unsloth/unsloth/wandb/run-20240618_222849-1k9glhs3/files/conda-environment.yaml
2024-06-18 22:28:56,238 INFO    Thread-11 :247308 [sender.py:transition_state():614] send defer: 11
2024-06-18 22:28:56,238 DEBUG   HandlerThread:247308 [handler.py:handle_request():146] handle_request: defer
2024-06-18 22:28:56,238 INFO    HandlerThread:247308 [handler.py:handle_request_defer():172] handle defer: 11
2024-06-18 22:28:56,239 DEBUG   SenderThread:247308 [sender.py:send_request():406] send_request: defer
2024-06-18 22:28:56,239 INFO    SenderThread:247308 [sender.py:send_request_defer():610] handle sender defer: 11
2024-06-18 22:28:56,239 INFO    SenderThread:247308 [file_pusher.py:join():178] waiting for file pusher
2024-06-18 22:28:56,239 INFO    SenderThread:247308 [sender.py:transition_state():614] send defer: 12
2024-06-18 22:28:56,239 DEBUG   HandlerThread:247308 [handler.py:handle_request():146] handle_request: defer
2024-06-18 22:28:56,239 INFO    HandlerThread:247308 [handler.py:handle_request_defer():172] handle defer: 12
2024-06-18 22:28:56,239 DEBUG   SenderThread:247308 [sender.py:send_request():406] send_request: defer
2024-06-18 22:28:56,239 INFO    SenderThread:247308 [sender.py:send_request_defer():610] handle sender defer: 12
2024-06-18 22:28:56,239 INFO    SenderThread:247308 [file_stream.py:finish():614] file stream finish called
2024-06-18 22:28:56,597 INFO    SenderThread:247308 [file_stream.py:finish():618] file stream finish is done
2024-06-18 22:28:56,597 INFO    SenderThread:247308 [sender.py:transition_state():614] send defer: 13
2024-06-18 22:28:56,597 DEBUG   HandlerThread:247308 [handler.py:handle_request():146] handle_request: defer
2024-06-18 22:28:56,598 INFO    HandlerThread:247308 [handler.py:handle_request_defer():172] handle defer: 13
2024-06-18 22:28:56,598 DEBUG   SenderThread:247308 [sender.py:send_request():406] send_request: defer
2024-06-18 22:28:56,598 INFO    SenderThread:247308 [sender.py:send_request_defer():610] handle sender defer: 13
2024-06-18 22:28:56,598 INFO    SenderThread:247308 [sender.py:transition_state():614] send defer: 14
2024-06-18 22:28:56,598 DEBUG   HandlerThread:247308 [handler.py:handle_request():146] handle_request: defer
2024-06-18 22:28:56,598 INFO    HandlerThread:247308 [handler.py:handle_request_defer():172] handle defer: 14
2024-06-18 22:28:56,598 DEBUG   SenderThread:247308 [sender.py:send():379] send: final
2024-06-18 22:28:56,598 DEBUG   SenderThread:247308 [sender.py:send():379] send: footer
2024-06-18 22:28:56,599 DEBUG   SenderThread:247308 [sender.py:send_request():406] send_request: defer
2024-06-18 22:28:56,599 INFO    SenderThread:247308 [sender.py:send_request_defer():610] handle sender defer: 14
2024-06-18 22:28:56,599 DEBUG   HandlerThread:247308 [handler.py:handle_request():146] handle_request: poll_exit
2024-06-18 22:28:56,599 DEBUG   SenderThread:247308 [sender.py:send_request():406] send_request: poll_exit
2024-06-18 22:28:56,600 DEBUG   HandlerThread:247308 [handler.py:handle_request():146] handle_request: poll_exit
2024-06-18 22:28:56,600 DEBUG   HandlerThread:247308 [handler.py:handle_request():146] handle_request: server_info
2024-06-18 22:28:56,600 DEBUG   SenderThread:247308 [sender.py:send_request():406] send_request: poll_exit
2024-06-18 22:28:56,600 DEBUG   SenderThread:247308 [sender.py:send_request():406] send_request: server_info
2024-06-18 22:28:56,602 DEBUG   HandlerThread:247308 [handler.py:handle_request():146] handle_request: get_summary
2024-06-18 22:28:56,602 DEBUG   HandlerThread:247308 [handler.py:handle_request():146] handle_request: sampled_history
2024-06-18 22:28:56,602 DEBUG   HandlerThread:247308 [handler.py:handle_request():146] handle_request: internal_messages
2024-06-18 22:28:56,650 INFO    MainThread:247308 [wandb_run.py:_footer_history_summary_info():3920] rendering history
2024-06-18 22:28:56,650 INFO    MainThread:247308 [wandb_run.py:_footer_history_summary_info():3952] rendering summary
2024-06-18 22:28:56,650 INFO    MainThread:247308 [wandb_run.py:_footer_sync_info():3879] logging synced files
2024-06-18 22:28:56,651 DEBUG   HandlerThread:247308 [handler.py:handle_request():146] handle_request: shutdown
2024-06-18 22:28:56,651 INFO    HandlerThread:247308 [handler.py:finish():866] shutting down handler
2024-06-18 22:28:57,600 INFO    WriterThread:247308 [datastore.py:close():296] close: /home/paperspace/unsloth/unsloth/wandb/run-20240618_222849-1k9glhs3/run-1k9glhs3.wandb
2024-06-18 22:28:57,650 INFO    SenderThread:247308 [sender.py:finish():1546] shutting down sender
2024-06-18 22:28:57,650 INFO    SenderThread:247308 [file_pusher.py:finish():172] shutting down file pusher
2024-06-18 22:28:57,650 INFO    SenderThread:247308 [file_pusher.py:join():178] waiting for file pusher
