2024-06-18 22:30:46,997 INFO    StreamThr :247824 [internal.py:wandb_internal():86] W&B internal server running at pid: 247824, started at: 2024-06-18 22:30:46.997017
2024-06-18 22:30:47,251 INFO    SystemMonitor:247824 [interfaces.py:start():190] Started memory monitoring
2024-06-18 22:30:47,252 INFO    SystemMonitor:247824 [interfaces.py:start():190] Started network monitoring
2024-06-18 22:30:47,256 DEBUG   HandlerThread:247824 [system_info.py:probe():150] Probing system
2024-06-18 22:30:47,263 DEBUG   HandlerThread:247824 [system_info.py:_probe_git():135] Probing git
2024-06-18 22:30:47,275 DEBUG   HandlerThread:247824 [system_info.py:_probe_git():143] Probing git done
2024-06-18 22:30:47,275 DEBUG   HandlerThread:247824 [system_info.py:probe():198] Probing system done
2024-06-18 22:30:47,276 DEBUG   HandlerThread:247824 [system_monitor.py:probe():223] {'os': 'Linux-6.2.0-37-generic-x86_64-with-glibc2.17', 'python': '3.8.19', 'heartbeatAt': '2024-06-18T22:30:47.256909', 'startedAt': '2024-06-18T22:30:46.992451', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/paperspace/unsloth/unsloth/unsloth/trainer.py', 'codePathLocal': 'unsloth/trainer.py', 'codePath': 'unsloth/trainer.py', 'git': {'remote': 'https://github.com/Trainy-ai/unsloth.git', 'commit': '64bb8cfd512a9dcd860d21563b624676f7432ec5'}, 'email': None, 'root': '/home/paperspace/unsloth/unsloth', 'host': 'psoh3revuodj', 'username': 'paperspace', 'executable': '/home/paperspace/miniconda3/envs/cudaenv/bin/python', 'cpu_count': 12, 'cpu_count_logical': 12, 'cpu_freq': {'current': 2800.164, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 2800.164, 'min': 0.0, 'max': 0.0}, {'current': 2800.164, 'min': 0.0, 'max': 0.0}, {'current': 2800.164, 'min': 0.0, 'max': 0.0}, {'current': 2800.164, 'min': 0.0, 'max': 0.0}, {'current': 2800.164, 'min': 0.0, 'max': 0.0}, {'current': 2800.164, 'min': 0.0, 'max': 0.0}, {'current': 2800.164, 'min': 0.0, 'max': 0.0}, {'current': 2800.164, 'min': 0.0, 'max': 0.0}, {'current': 2800.164, 'min': 0.0, 'max': 0.0}, {'current': 2800.164, 'min': 0.0, 'max': 0.0}, {'current': 2800.164, 'min': 0.0, 'max': 0.0}, {'current': 2800.164, 'min': 0.0, 'max': 0.0}], 'disk': {'/': {'total': 982.4505729675293, 'used': 46.89482498168945}}, 'gpu': 'NVIDIA A100-SXM4-80GB', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA A100-SXM4-80GB', 'memory_total': 85899345920}], 'memory': {'total': 88.37420654296875}}
2024-06-18 22:30:47,276 INFO    HandlerThread:247824 [system_monitor.py:probe():224] Finished collecting system info
2024-06-18 22:30:47,276 INFO    HandlerThread:247824 [system_monitor.py:probe():227] Publishing system info
2024-06-18 22:30:47,276 DEBUG   HandlerThread:247824 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-06-18 22:30:48,168 INFO    Thread-12 :247824 [dir_watcher.py:_on_file_created():271] file/dir created: /home/paperspace/unsloth/unsloth/wandb/run-20240618_223046-bnmu9pzw/files/conda-environment.yaml
2024-06-18 22:30:49,046 DEBUG   HandlerThread:247824 [system_info.py:_save_conda():222] Saving conda packages done
2024-06-18 22:30:49,047 INFO    HandlerThread:247824 [system_monitor.py:probe():229] Finished publishing system info
2024-06-18 22:30:49,049 DEBUG   SenderThread:247824 [sender.py:send():379] send: files
2024-06-18 22:30:49,049 INFO    SenderThread:247824 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2024-06-18 22:30:49,107 DEBUG   HandlerThread:247824 [handler.py:handle_request():146] handle_request: python_packages
2024-06-18 22:30:49,107 DEBUG   SenderThread:247824 [sender.py:send_request():406] send_request: python_packages
2024-06-18 22:30:49,107 DEBUG   HandlerThread:247824 [handler.py:handle_request():146] handle_request: stop_status
2024-06-18 22:30:49,108 DEBUG   SenderThread:247824 [sender.py:send_request():406] send_request: stop_status
2024-06-18 22:30:49,109 DEBUG   HandlerThread:247824 [handler.py:handle_request():146] handle_request: internal_messages
2024-06-18 22:30:49,167 INFO    Thread-12 :247824 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/paperspace/unsloth/unsloth/wandb/run-20240618_223046-bnmu9pzw/files/conda-environment.yaml
2024-06-18 22:30:49,167 INFO    Thread-12 :247824 [dir_watcher.py:_on_file_created():271] file/dir created: /home/paperspace/unsloth/unsloth/wandb/run-20240618_223046-bnmu9pzw/files/wandb-metadata.json
2024-06-18 22:30:49,167 INFO    Thread-12 :247824 [dir_watcher.py:_on_file_created():271] file/dir created: /home/paperspace/unsloth/unsloth/wandb/run-20240618_223046-bnmu9pzw/files/requirements.txt
2024-06-18 22:30:49,265 DEBUG   SenderThread:247824 [sender.py:send():379] send: telemetry
2024-06-18 22:30:49,266 DEBUG   SenderThread:247824 [sender.py:send():379] send: exit
2024-06-18 22:30:49,266 INFO    SenderThread:247824 [sender.py:send_exit():586] handling exit code: 0
2024-06-18 22:30:49,266 INFO    SenderThread:247824 [sender.py:send_exit():588] handling runtime: 1
2024-06-18 22:30:49,267 INFO    SenderThread:247824 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-06-18 22:30:49,268 INFO    SenderThread:247824 [sender.py:send_exit():594] send defer
2024-06-18 22:30:49,268 DEBUG   HandlerThread:247824 [handler.py:handle_request():146] handle_request: defer
2024-06-18 22:30:49,268 INFO    HandlerThread:247824 [handler.py:handle_request_defer():172] handle defer: 0
2024-06-18 22:30:49,268 DEBUG   SenderThread:247824 [sender.py:send_request():406] send_request: defer
2024-06-18 22:30:49,268 INFO    SenderThread:247824 [sender.py:send_request_defer():610] handle sender defer: 0
2024-06-18 22:30:49,268 INFO    SenderThread:247824 [sender.py:transition_state():614] send defer: 1
2024-06-18 22:30:49,268 DEBUG   HandlerThread:247824 [handler.py:handle_request():146] handle_request: defer
2024-06-18 22:30:49,269 INFO    HandlerThread:247824 [handler.py:handle_request_defer():172] handle defer: 1
2024-06-18 22:30:49,269 DEBUG   SenderThread:247824 [sender.py:send_request():406] send_request: defer
2024-06-18 22:30:49,269 INFO    SenderThread:247824 [sender.py:send_request_defer():610] handle sender defer: 1
2024-06-18 22:30:49,269 INFO    SenderThread:247824 [sender.py:transition_state():614] send defer: 2
2024-06-18 22:30:49,269 DEBUG   HandlerThread:247824 [handler.py:handle_request():146] handle_request: defer
2024-06-18 22:30:49,269 INFO    HandlerThread:247824 [handler.py:handle_request_defer():172] handle defer: 2
2024-06-18 22:30:49,269 INFO    HandlerThread:247824 [system_monitor.py:finish():203] Stopping system monitor
2024-06-18 22:30:49,269 INFO    HandlerThread:247824 [interfaces.py:finish():202] Joined cpu monitor
2024-06-18 22:30:49,269 INFO    HandlerThread:247824 [interfaces.py:finish():202] Joined disk monitor
2024-06-18 22:30:49,270 DEBUG   SystemMonitor:247824 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-06-18 22:30:49,270 DEBUG   SystemMonitor:247824 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-06-18 22:30:49,270 DEBUG   SystemMonitor:247824 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-06-18 22:30:49,298 INFO    wandb-upload_0:247824 [upload_job.py:push():131] Uploaded file /tmp/tmpc5r6s2obwandb/dl5baiay-wandb-metadata.json
2024-06-18 22:30:49,300 INFO    HandlerThread:247824 [interfaces.py:finish():202] Joined gpu monitor
2024-06-18 22:30:49,300 INFO    HandlerThread:247824 [interfaces.py:finish():202] Joined memory monitor
2024-06-18 22:30:49,300 INFO    HandlerThread:247824 [interfaces.py:finish():202] Joined network monitor
2024-06-18 22:30:49,300 DEBUG   SenderThread:247824 [sender.py:send_request():406] send_request: defer
2024-06-18 22:30:49,300 INFO    SenderThread:247824 [sender.py:send_request_defer():610] handle sender defer: 2
2024-06-18 22:30:49,300 INFO    SenderThread:247824 [sender.py:transition_state():614] send defer: 3
2024-06-18 22:30:49,300 DEBUG   SenderThread:247824 [sender.py:send():379] send: stats
2024-06-18 22:30:49,301 DEBUG   HandlerThread:247824 [handler.py:handle_request():146] handle_request: defer
2024-06-18 22:30:49,301 INFO    HandlerThread:247824 [handler.py:handle_request_defer():172] handle defer: 3
2024-06-18 22:30:49,301 DEBUG   SenderThread:247824 [sender.py:send_request():406] send_request: defer
2024-06-18 22:30:49,301 INFO    SenderThread:247824 [sender.py:send_request_defer():610] handle sender defer: 3
2024-06-18 22:30:49,301 INFO    SenderThread:247824 [sender.py:transition_state():614] send defer: 4
2024-06-18 22:30:49,301 DEBUG   HandlerThread:247824 [handler.py:handle_request():146] handle_request: defer
2024-06-18 22:30:49,301 INFO    HandlerThread:247824 [handler.py:handle_request_defer():172] handle defer: 4
2024-06-18 22:30:49,301 DEBUG   SenderThread:247824 [sender.py:send_request():406] send_request: defer
2024-06-18 22:30:49,301 INFO    SenderThread:247824 [sender.py:send_request_defer():610] handle sender defer: 4
2024-06-18 22:30:49,301 INFO    SenderThread:247824 [sender.py:transition_state():614] send defer: 5
2024-06-18 22:30:49,301 DEBUG   HandlerThread:247824 [handler.py:handle_request():146] handle_request: defer
2024-06-18 22:30:49,301 INFO    HandlerThread:247824 [handler.py:handle_request_defer():172] handle defer: 5
2024-06-18 22:30:49,301 DEBUG   SenderThread:247824 [sender.py:send():379] send: summary
2024-06-18 22:30:49,302 INFO    SenderThread:247824 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-06-18 22:30:49,302 DEBUG   SenderThread:247824 [sender.py:send_request():406] send_request: defer
2024-06-18 22:30:49,302 INFO    SenderThread:247824 [sender.py:send_request_defer():610] handle sender defer: 5
2024-06-18 22:30:49,302 INFO    SenderThread:247824 [sender.py:transition_state():614] send defer: 6
2024-06-18 22:30:49,302 DEBUG   HandlerThread:247824 [handler.py:handle_request():146] handle_request: defer
2024-06-18 22:30:49,302 INFO    HandlerThread:247824 [handler.py:handle_request_defer():172] handle defer: 6
2024-06-18 22:30:49,302 DEBUG   SenderThread:247824 [sender.py:send_request():406] send_request: defer
2024-06-18 22:30:49,302 INFO    SenderThread:247824 [sender.py:send_request_defer():610] handle sender defer: 6
2024-06-18 22:30:49,305 DEBUG   HandlerThread:247824 [handler.py:handle_request():146] handle_request: status_report
2024-06-18 22:30:49,379 INFO    SenderThread:247824 [sender.py:transition_state():614] send defer: 7
2024-06-18 22:30:49,379 DEBUG   HandlerThread:247824 [handler.py:handle_request():146] handle_request: defer
2024-06-18 22:30:49,379 INFO    HandlerThread:247824 [handler.py:handle_request_defer():172] handle defer: 7
2024-06-18 22:30:49,379 DEBUG   SenderThread:247824 [sender.py:send_request():406] send_request: defer
2024-06-18 22:30:49,379 INFO    SenderThread:247824 [sender.py:send_request_defer():610] handle sender defer: 7
2024-06-18 22:30:50,160 DEBUG   HandlerThread:247824 [handler.py:handle_request():146] handle_request: poll_exit
2024-06-18 22:30:50,168 INFO    Thread-12 :247824 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/paperspace/unsloth/unsloth/wandb/run-20240618_223046-bnmu9pzw/files/config.yaml
2024-06-18 22:30:50,168 INFO    Thread-12 :247824 [dir_watcher.py:_on_file_created():271] file/dir created: /home/paperspace/unsloth/unsloth/wandb/run-20240618_223046-bnmu9pzw/files/wandb-summary.json
2024-06-18 22:30:50,168 INFO    Thread-12 :247824 [dir_watcher.py:_on_file_created():271] file/dir created: /home/paperspace/unsloth/unsloth/wandb/run-20240618_223046-bnmu9pzw/files/output.log
2024-06-18 22:30:51,270 INFO    SenderThread:247824 [sender.py:transition_state():614] send defer: 8
2024-06-18 22:30:51,270 DEBUG   SenderThread:247824 [sender.py:send_request():406] send_request: poll_exit
2024-06-18 22:30:51,270 DEBUG   HandlerThread:247824 [handler.py:handle_request():146] handle_request: defer
2024-06-18 22:30:51,271 INFO    HandlerThread:247824 [handler.py:handle_request_defer():172] handle defer: 8
2024-06-18 22:30:51,271 DEBUG   SenderThread:247824 [sender.py:send_request():406] send_request: defer
2024-06-18 22:30:51,271 INFO    SenderThread:247824 [sender.py:send_request_defer():610] handle sender defer: 8
2024-06-18 22:30:51,271 INFO    SenderThread:247824 [job_builder.py:build():318] Attempting to build job artifact
2024-06-18 22:30:51,271 INFO    SenderThread:247824 [job_builder.py:_get_source_type():455] is repo sourced job
2024-06-18 22:30:51,294 INFO    SenderThread:247824 [job_builder.py:build():431] adding wandb-job metadata file
2024-06-18 22:30:51,297 INFO    SenderThread:247824 [sender.py:transition_state():614] send defer: 9
2024-06-18 22:30:51,297 DEBUG   HandlerThread:247824 [handler.py:handle_request():146] handle_request: defer
2024-06-18 22:30:51,297 INFO    HandlerThread:247824 [handler.py:handle_request_defer():172] handle defer: 9
2024-06-18 22:30:51,298 DEBUG   SenderThread:247824 [sender.py:send():379] send: artifact
2024-06-18 22:30:51,579 INFO    SenderThread:247824 [sender.py:send_artifact():1468] sent artifact job-https___github.com_Trainy-ai_unsloth.git_unsloth_trainer.py - {'id': 'QXJ0aWZhY3Q6ODk2ODA4MDM1', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjIwODY1Mzk0Mw==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6ODk2ODA4MDM1', 'versionIndex': 0}}}
2024-06-18 22:30:51,579 DEBUG   SenderThread:247824 [sender.py:send_request():406] send_request: defer
2024-06-18 22:30:51,579 INFO    SenderThread:247824 [sender.py:send_request_defer():610] handle sender defer: 9
2024-06-18 22:30:51,579 INFO    SenderThread:247824 [dir_watcher.py:finish():358] shutting down directory watcher
2024-06-18 22:30:52,161 DEBUG   HandlerThread:247824 [handler.py:handle_request():146] handle_request: poll_exit
2024-06-18 22:30:52,168 INFO    Thread-12 :247824 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/paperspace/unsloth/unsloth/wandb/run-20240618_223046-bnmu9pzw/files/output.log
2024-06-18 22:30:52,169 INFO    SenderThread:247824 [dir_watcher.py:finish():388] scan: /home/paperspace/unsloth/unsloth/wandb/run-20240618_223046-bnmu9pzw/files
2024-06-18 22:30:52,169 INFO    SenderThread:247824 [dir_watcher.py:finish():402] scan save: /home/paperspace/unsloth/unsloth/wandb/run-20240618_223046-bnmu9pzw/files/config.yaml config.yaml
2024-06-18 22:30:52,169 INFO    SenderThread:247824 [dir_watcher.py:finish():402] scan save: /home/paperspace/unsloth/unsloth/wandb/run-20240618_223046-bnmu9pzw/files/wandb-summary.json wandb-summary.json
2024-06-18 22:30:52,169 INFO    SenderThread:247824 [dir_watcher.py:finish():402] scan save: /home/paperspace/unsloth/unsloth/wandb/run-20240618_223046-bnmu9pzw/files/wandb-metadata.json wandb-metadata.json
2024-06-18 22:30:52,169 INFO    SenderThread:247824 [dir_watcher.py:finish():402] scan save: /home/paperspace/unsloth/unsloth/wandb/run-20240618_223046-bnmu9pzw/files/requirements.txt requirements.txt
2024-06-18 22:30:52,170 INFO    SenderThread:247824 [dir_watcher.py:finish():402] scan save: /home/paperspace/unsloth/unsloth/wandb/run-20240618_223046-bnmu9pzw/files/conda-environment.yaml conda-environment.yaml
2024-06-18 22:30:52,174 INFO    SenderThread:247824 [dir_watcher.py:finish():402] scan save: /home/paperspace/unsloth/unsloth/wandb/run-20240618_223046-bnmu9pzw/files/output.log output.log
2024-06-18 22:30:52,174 INFO    SenderThread:247824 [sender.py:transition_state():614] send defer: 10
2024-06-18 22:30:52,174 DEBUG   SenderThread:247824 [sender.py:send_request():406] send_request: poll_exit
2024-06-18 22:30:52,174 DEBUG   HandlerThread:247824 [handler.py:handle_request():146] handle_request: defer
2024-06-18 22:30:52,174 INFO    HandlerThread:247824 [handler.py:handle_request_defer():172] handle defer: 10
2024-06-18 22:30:52,177 DEBUG   SenderThread:247824 [sender.py:send_request():406] send_request: defer
2024-06-18 22:30:52,177 INFO    SenderThread:247824 [sender.py:send_request_defer():610] handle sender defer: 10
2024-06-18 22:30:52,177 INFO    SenderThread:247824 [file_pusher.py:finish():172] shutting down file pusher
2024-06-18 22:30:52,339 INFO    wandb-upload_1:247824 [upload_job.py:push():131] Uploaded file /home/paperspace/unsloth/unsloth/wandb/run-20240618_223046-bnmu9pzw/files/config.yaml
2024-06-18 22:30:52,373 INFO    wandb-upload_0:247824 [upload_job.py:push():131] Uploaded file /home/paperspace/unsloth/unsloth/wandb/run-20240618_223046-bnmu9pzw/files/wandb-summary.json
2024-06-18 22:30:52,374 INFO    wandb-upload_2:247824 [upload_job.py:push():131] Uploaded file /home/paperspace/unsloth/unsloth/wandb/run-20240618_223046-bnmu9pzw/files/requirements.txt
2024-06-18 22:30:52,383 INFO    wandb-upload_3:247824 [upload_job.py:push():131] Uploaded file /home/paperspace/unsloth/unsloth/wandb/run-20240618_223046-bnmu9pzw/files/conda-environment.yaml
2024-06-18 22:30:52,385 INFO    wandb-upload_4:247824 [upload_job.py:push():131] Uploaded file /home/paperspace/unsloth/unsloth/wandb/run-20240618_223046-bnmu9pzw/files/output.log
2024-06-18 22:30:52,585 INFO    Thread-11 :247824 [sender.py:transition_state():614] send defer: 11
2024-06-18 22:30:52,586 DEBUG   HandlerThread:247824 [handler.py:handle_request():146] handle_request: defer
2024-06-18 22:30:52,586 INFO    HandlerThread:247824 [handler.py:handle_request_defer():172] handle defer: 11
2024-06-18 22:30:52,586 DEBUG   SenderThread:247824 [sender.py:send_request():406] send_request: defer
2024-06-18 22:30:52,586 INFO    SenderThread:247824 [sender.py:send_request_defer():610] handle sender defer: 11
2024-06-18 22:30:52,586 INFO    SenderThread:247824 [file_pusher.py:join():178] waiting for file pusher
2024-06-18 22:30:52,587 INFO    SenderThread:247824 [sender.py:transition_state():614] send defer: 12
2024-06-18 22:30:52,587 DEBUG   HandlerThread:247824 [handler.py:handle_request():146] handle_request: defer
2024-06-18 22:30:52,587 INFO    HandlerThread:247824 [handler.py:handle_request_defer():172] handle defer: 12
2024-06-18 22:30:52,587 DEBUG   SenderThread:247824 [sender.py:send_request():406] send_request: defer
2024-06-18 22:30:52,587 INFO    SenderThread:247824 [sender.py:send_request_defer():610] handle sender defer: 12
2024-06-18 22:30:52,587 INFO    SenderThread:247824 [file_stream.py:finish():614] file stream finish called
2024-06-18 22:30:52,634 INFO    SenderThread:247824 [file_stream.py:finish():618] file stream finish is done
2024-06-18 22:30:52,634 INFO    SenderThread:247824 [sender.py:transition_state():614] send defer: 13
2024-06-18 22:30:52,635 DEBUG   HandlerThread:247824 [handler.py:handle_request():146] handle_request: defer
2024-06-18 22:30:52,635 INFO    HandlerThread:247824 [handler.py:handle_request_defer():172] handle defer: 13
2024-06-18 22:30:52,635 DEBUG   SenderThread:247824 [sender.py:send_request():406] send_request: defer
2024-06-18 22:30:52,635 INFO    SenderThread:247824 [sender.py:send_request_defer():610] handle sender defer: 13
2024-06-18 22:30:52,635 INFO    SenderThread:247824 [sender.py:transition_state():614] send defer: 14
2024-06-18 22:30:52,635 DEBUG   HandlerThread:247824 [handler.py:handle_request():146] handle_request: defer
2024-06-18 22:30:52,635 INFO    HandlerThread:247824 [handler.py:handle_request_defer():172] handle defer: 14
2024-06-18 22:30:52,635 DEBUG   SenderThread:247824 [sender.py:send():379] send: final
2024-06-18 22:30:52,635 DEBUG   SenderThread:247824 [sender.py:send():379] send: footer
2024-06-18 22:30:52,636 DEBUG   SenderThread:247824 [sender.py:send_request():406] send_request: defer
2024-06-18 22:30:52,636 INFO    SenderThread:247824 [sender.py:send_request_defer():610] handle sender defer: 14
2024-06-18 22:30:52,636 DEBUG   HandlerThread:247824 [handler.py:handle_request():146] handle_request: poll_exit
2024-06-18 22:30:52,636 DEBUG   SenderThread:247824 [sender.py:send_request():406] send_request: poll_exit
2024-06-18 22:30:52,637 DEBUG   HandlerThread:247824 [handler.py:handle_request():146] handle_request: poll_exit
2024-06-18 22:30:52,637 DEBUG   SenderThread:247824 [sender.py:send_request():406] send_request: poll_exit
2024-06-18 22:30:52,637 DEBUG   HandlerThread:247824 [handler.py:handle_request():146] handle_request: server_info
2024-06-18 22:30:52,637 DEBUG   HandlerThread:247824 [handler.py:handle_request():146] handle_request: get_summary
2024-06-18 22:30:52,638 DEBUG   HandlerThread:247824 [handler.py:handle_request():146] handle_request: sampled_history
2024-06-18 22:30:52,638 DEBUG   HandlerThread:247824 [handler.py:handle_request():146] handle_request: internal_messages
2024-06-18 22:30:52,638 DEBUG   SenderThread:247824 [sender.py:send_request():406] send_request: server_info
2024-06-18 22:30:52,682 INFO    MainThread:247824 [wandb_run.py:_footer_history_summary_info():3920] rendering history
2024-06-18 22:30:52,682 INFO    MainThread:247824 [wandb_run.py:_footer_history_summary_info():3952] rendering summary
2024-06-18 22:30:52,682 INFO    MainThread:247824 [wandb_run.py:_footer_sync_info():3879] logging synced files
2024-06-18 22:30:52,683 DEBUG   HandlerThread:247824 [handler.py:handle_request():146] handle_request: shutdown
2024-06-18 22:30:52,683 INFO    HandlerThread:247824 [handler.py:finish():866] shutting down handler
2024-06-18 22:30:53,638 INFO    WriterThread:247824 [datastore.py:close():296] close: /home/paperspace/unsloth/unsloth/wandb/run-20240618_223046-bnmu9pzw/run-bnmu9pzw.wandb
2024-06-18 22:30:53,682 INFO    SenderThread:247824 [sender.py:finish():1546] shutting down sender
2024-06-18 22:30:53,682 INFO    SenderThread:247824 [file_pusher.py:finish():172] shutting down file pusher
2024-06-18 22:30:53,682 INFO    SenderThread:247824 [file_pusher.py:join():178] waiting for file pusher
